CIS20CD,date,sars_cov2_gc_l_mean,suspended_solids_mg_l,ammonia_mg_l,ophosph_mg_l,sample_ph_pre_ansis,control_gc_l_mean,raw_ansis_sars_repc_std,grab_compo_boo,sars_below_lod,sars_below_loq,reception_delay,catchment_population_ons_mid_2019,catchment_area,catch_in_cis_prop,catch_cis_population,median_prob,ll,ul
J06000171,2021-02-03,4.74084705983893,2.2044528923548525,16.49122695485893,0.47686716619481573,7.601754511987456,9805515.834716445,1.7383121161545825,0.5087730451410681,0.5087730451410681,0.0,1.3535519057390246,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.432740622403702,0.3261519018593654,0.5636110294297111
J06000171,2021-02-05,4.082564249260682,2.258939753515552,15.49122695485893,0.48417489388186546,7.601754511987456,9805515.834716445,1.556851461914206,0.5087730451410681,0.5087730451410681,0.0,1.3930516122887069,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.40135090565779064,0.29803871363668233,0.5306286686126152
J06000171,2021-02-07,4.198386375598676,2.097579409209247,15.964907819435728,0.4618721473122753,7.601754511987456,9805515.834716445,1.310298435144531,1.0,0.5087730451410681,0.0,1.3980669929421052,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.36315267441853216,0.262868362961334,0.49034432796287364
J06000171,2021-02-08,3.8197807609224284,2.215771640307727,18.43858868401253,0.5110619430661087,7.601754511987456,9805515.834716445,1.2670219721120506,0.4912269548589318,0.0,0.0,1.4046737198109671,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.3427150173657369,0.24415404055744175,0.4687083159252505
J06000171,2021-02-10,4.5668726372686335,2.2551451768319946,18.43858868401253,0.524703474432111,7.601754511987456,9805515.834716445,1.4551767359488066,0.4912269548589318,0.0,0.0,1.4068538027896274,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.29870631567275563,0.2041172281452861,0.4219067047352024
J06000172,2020-09-04,3.6079355949006735,2.432959174490325,37.374132023575925,0.8535331551728473,7.643753808252937,12575775.439771436,0.8590432390115289,1.0,0.0,0.0,1.3903647289097814,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.050705699022960064,0.028900020026573218,0.08730637323880029
J06000172,2020-09-06,3.8587944283317968,2.1983101076032536,35.74952655831414,0.7510798673115001,7.643753808252937,12575775.439771436,1.215554203382141,1.0,0.0,0.0,1.394816312365612,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.05759738000984895,0.03345395059033728,0.09704458880207834
J06000172,2020-09-07,3.782425939554005,2.5115375519726544,35.99936874441885,0.8211765619583696,7.643753808252937,12575775.439771436,1.1036374355991156,0.5624605465261783,0.0,0.0,1.3961267137915485,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.06100263897126661,0.035713133281896306,0.10183301683689658
J06000172,2020-09-09,4.217753142956071,2.438923980865288,37.874447651366495,0.8470215736203843,7.643753808252937,12575775.439771436,1.2639970583350526,0.4375394534738218,0.5624605465261783,0.0,1.388297260612771,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.06773408784260748,0.04019654488844776,0.1112543371670902
J06000172,2020-09-11,3.4255046753420895,2.4874773918835644,40.561829290945035,0.8941657410398258,7.643753808252937,12575775.439771436,0.8394228761332848,1.0,0.0,0.0,1.4010233512977275,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.07431521808882763,0.04472438202057405,0.12049562118138496
J06000172,2020-09-13,3.749555152012838,2.2781691423827968,40.12428983747121,0.8885887169648546,7.643753808252937,12575775.439771436,0.7985861047682797,1.0,0.0,0.0,1.4079924716666434,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.08075123361394795,0.049294792266415574,0.1295639500583047
J06000172,2020-09-14,4.065893312475437,2.4082453197869578,42.9365925701021,0.859952339676961,7.643753808252937,12575775.439771436,1.4631911925501804,0.4375394534738218,0.5624605465261783,0.0,1.4074440753106388,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.08393382429359371,0.051562086313266725,0.13402808191413487
J06000172,2020-09-16,3.8473292741950185,2.544514038137977,46.18643475620682,0.9040940791956982,7.643753808252937,12575775.439771436,0.9181175950991095,1.0,0.0,0.0,1.3942326811298442,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.09022988094679321,0.05606147026856528,0.14282099902563195
J06000172,2020-09-18,3.8068859637756445,2.2516420600785154,43.68675038399739,0.8989880220871351,7.643753808252937,12575775.439771436,1.4996068535890388,1.0,0.0,0.0,1.396253905842276,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.09442365903233607,0.05913005090990648,0.148191151963782
J06000172,2020-09-20,3.1265588133254023,2.4644321746131648,42.374132023575925,0.9006944272152333,7.643753808252937,12575775.439771436,0.3494789501032065,1.0,0.0,0.0,1.3973967781195904,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.09657494109994204,0.06079773417867538,0.15026284668179807
J06000172,2020-09-21,3.670006139283826,2.573738898174606,42.24921093052357,0.8764946674872474,7.643753808252937,12575775.439771436,1.028127799363341,1.0,0.0,0.0,1.396199530596913,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.09764659913662845,0.06162918049152026,0.151294999847036
J06000172,2020-09-23,3.703288469317044,2.473810427954985,49.10273319045115,0.987313742052701,7.643753808252937,12575775.439771436,1.1898600851309662,0.5624605465261783,0.0,0.0,1.3995895960383853,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.09978201447015372,0.06328731294885763,0.1533519760905385
J06000172,2020-09-25,3.641534392957689,2.4039644451741675,37.93659257010211,0.8599485522309555,7.643753808252937,12575775.439771436,1.265146736615425,1.0,0.0,0.0,1.3986996106426015,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.10675223197758411,0.06844925951462329,0.16230253011214055
J06000172,2020-09-27,3.380258725799118,2.307612767965776,41.81167147704974,0.8721433792643778,7.643753808252937,12575775.439771436,1.1030290583425135,1.0,0.0,0.0,1.4028697305685565,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.11832944552598379,0.07699205005124855,0.17773279055450214
J06000172,2020-09-28,3.9329060857113634,2.2406901555245184,44.186434756206815,0.8913844167560614,7.643753808252937,12575775.439771436,1.2270067820765502,1.0,0.4375394534738218,0.0,1.3914311288725494,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.12400433965895569,0.08120124529707443,0.18524708842983237
J06000172,2020-09-30,3.409843380605765,2.2992459944820784,37.93659257010211,0.8588255179557475,7.643753808252937,12575775.439771436,0.8165938695126344,1.0,0.0,0.0,1.4080105881516771,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.13513639825932156,0.08949919102645844,0.19989653965079887
J06000172,2020-10-02,3.87731477851858,2.4124419875004115,37.12428983747121,0.8360743965332578,7.643753808252937,12575775.439771436,1.3952518219978611,1.0,0.0,0.0,1.4025659342775898,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.14704461139435407,0.09840339377268267,0.2152613219071918
J06000172,2020-10-04,3.672596081704673,1.937968535351473,11.124921093052356,0.47165258154152423,7.643753808252937,12575775.439771436,0.7490447328348205,1.0,0.0,0.0,1.4103021237616478,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.15965916011891937,0.10787408617092219,0.231251242602843
J06000172,2020-10-05,3.6686877863818816,1.7745376993289164,12.6746999866909,0.5250325384078546,7.531261806228537,12575775.439771436,1.2029385144280271,1.0,0.0,0.0,1.3938310483936094,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.1658316419329395,0.1125330936585361,0.23903071849287852
J06000172,2020-10-07,3.9253396659867312,2.118908031689081,24.062144918735605,0.621297523824067,7.531261806228537,12575775.439771436,1.388280746205383,1.0,0.0,0.0,1.3874453157831879,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.177919498068579,0.12170379527641127,0.25418369280682945
